<Radar>雷达工作参数上报
9	8	649	35	0	20	6000	0	0
<Radar>雷达工作参数上报
11	0	-196	35	0	20	3000	0	0
11	1	-196	35	0	2	6000	0	0
11	2	-144	35	0	2	3000	0	0
11	3	0	0	1	2	2000	2	1
11	4	0	0	1	2	2000	2	1
11	5	398	24	0	4	3000	1	1
11	6	-144	35	0	4	6000	0	0
11	7	-92	35	0	4	3000	0	0
11	8	-92	35	0	4	6000	0	0
11	9	-40	35	0	17	3000	0	0
11	10	-40	35	0	17	6000	0	0
<Radar>雷达工作参数上报
10	0	25	35	0	17	3000	0	0
10	1	25	35	0	1	6000	0	0
10	2	77	35	0	1	3000	0	0
10	3	0	0	1	1	2000	2	1
10	4	77	35	0	1	6000	0	0
10	5	129	35	0	38	3000	0	0
10	6	129	35	0	38	6000	0	0
10	7	181	35	0	38	3000	0	0
10	8	181	35	0	29	6000	0	0
10	9	233	35	0	29	3000	0	0
<Radar>雷达工作参数上报
11	0	0	0	1	29	2000	2	1
11	1	233	35	0	29	6000	0	0
11	2	285	35	0	29	3000	0	0
11	3	285	35	0	17	6000	0	0
11	4	337	35	0	17	3000	0	0
11	5	337	35	0	13	6000	0	0
11	6	398	24	0	24	3000	1	1
11	7	389	35	0	24	3000	0	0
11	8	389	35	0	31	6000	0	0
11	9	441	35	0	31	3000	0	0
11	10	441	35	0	31	6000	0	0
<Radar>雷达工作参数上报
10	0	493	35	0	33	3000	0	0
10	1	493	35	0	33	6000	0	0
10	2	545	35	0	33	3000	0	0
10	3	0	0	1	33	2000	2	1
10	4	545	35	0	20	6000	0	0
10	5	597	35	0	20	3000	0	0
10	6	597	35	0	20	6000	0	0
10	7	0	0	1	20	2000	2	1
10	8	649	35	0	22	3000	0	0
10	9	649	35	0	22	6000	0	0
<Radar>雷达工作参数上报
10	0	-196	35	0	35	3000	0	0
10	1	0	0	1	35	2000	2	1
10	2	-196	35	0	35	6000	0	0
10	3	-144	35	0	35	3000	0	0
10	4	-144	35	0	37	6000	0	0
10	5	-92	35	0	37	3000	0	0
10	6	398	24	0	37	3000	1	1
10	7	-92	35	0	37	6000	0	0
10	8	-40	35	0	36	3000	0	0
10	9	-40	35	0	36	6000	0	0
<Radar>雷达工作参数上报
10	0	25	35	0	12	3000	0	0
10	1	25	35	0	12	6000	0	0
10	2	77	35	0	12	3000	0	0
10	3	77	35	0	12	6000	0	0
10	4	129	35	0	33	3000	0	0
10	5	0	0	1	33	2000	2	1
10	6	129	35	0	33	6000	0	0
10	7	181	35	0	33	3000	0	0
10	8	181	35	0	14	6000	0	0
10	9	233	35	0	14	3000	0	0
<Radar>雷达工作参数上报
11	0	233	35	0	14	6000	0	0
11	1	285	35	0	12	3000	0	0
11	2	0	0	1	12	2000	2	1
11	3	285	35	0	12	6000	0	0
11	4	337	35	0	12	3000	0	0
11	5	337	35	0	26	6000	0	0
11	6	389	35	0	26	3000	0	0
11	7	389	35	0	26	6000	0	0
11	8	0	0	1	26	2000	2	1
